/PNum,uh,uha,ppt,ppta,reflc,reflca,ref1km,ref1kma,WMAG,WMAGa,time,area,member,Date,Reports,UHobj,NREPS,MREPS,lat,lon,uhlength,uharea,1kmArea,Updraft,Updrafta,Upobj,Uparea,Uplen
455,6.9375,0.827303,37,32.75,48.25,41.1414,47.375,32.6513,5,3.55263,21,38,sseo05,140603,0,NA,0,000,34.3281,-87.0212,NA,NA,25,7.53125,2.30757,NA,NA,NA
456,2.6875,0.495752,22.875,33.375,45.5,38.1687,45.125,37.6481,8,7.31068,21,103,sseo05,140603,0,NA,0,000,24.8572,-87.8436,NA,NA,103,1.71875,0.863774,NA,NA,NA
457,2.5625,0.455357,49.125,22.5,49.5,42.6131,49,30.9107,4,2.47619,21,21,sseo05,140603,0,NA,0,000,31.7013,-87.168,NA,NA,13,6.59375,2.45387,NA,NA,NA
458,2,0.784091,20.125,2.625,46.125,42.2386,45.125,38.5455,4,3.36364,21,11,sseo05,140603,0,NA,0,000,31.158,-87.1704,NA,NA,10,3.65625,2.34943,NA,NA,NA
459,37.5,6.75325,32.25,0.5,52.5,44.0714,50.5,36.0179,17,13.1169,21,77,sseo05,140603,0,NA,0,000,38.6853,-87.4308,NA,NA,59,16.7188,4.39976,16.7188,21,47.3117
460,28.9375,3.98512,4.5,0,52,42.5238,41.5,19.6905,8,6.19048,21,21,sseo05,140603,0,NA,0,000,37.8784,-87.342,NA,NA,12,14.6562,4.37351,14.6562,7,19.7484
461,11.125,2.11875,8.25,0,47.125,40.1375,43.125,26.025,5,3.4,21,10,sseo05,140603,0,NA,0,000,36.0985,-87.3674,NA,NA,7,9.21875,4.025,NA,NA,NA
462,2.125,0.869792,18.75,41.625,45.875,40.7917,45.625,40.2292,7,5.08333,21,12,sseo05,140603,0,NA,0,000,27.7149,-87.5379,NA,NA,12,1.96875,1.20312,NA,NA,NA
463,4.625,0.607143,29,17.375,49.25,41.3988,47.5,36.7798,6,5.09524,21,21,sseo05,140603,0,NA,0,000,31.4435,-87.578,NA,NA,16,6.59375,2.31399,NA,NA,NA
464,10.375,1.46389,35.75,47,48.625,39.7944,48,37.9139,12,9.74444,21,90,sseo05,140603,0,NA,0,000,25.3957,-88.1552,NA,NA,85,2.78125,1.36528,NA,NA,NA
465,8.75,2.18056,6,0,50.25,40.1875,44.625,29.3958,14,12.0556,21,18,sseo05,140603,0,NA,0,000,38.3765,-87.5414,NA,NA,11,12.2812,3.85069,12.2812,7,19.8652
466,4.0625,1.12019,39.25,11.5,46.25,40.2692,45.125,35.5385,6,4.07692,21,13,sseo05,140603,0,NA,0,000,31.137,-87.8203,NA,NA,11,5.90625,1.98798,NA,NA,NA
467,1.5,0.178125,38.375,42.25,50.375,40.1875,49.5,36.7188,6,2.95,21,20,sseo05,140603,0,NA,0,000,31.5827,-87.9035,NA,NA,16,4.71875,1.63125,NA,NA,NA
468,7.4375,1.76875,2.75,0,44.75,40.825,42.75,35.5875,5,4.3,21,10,sseo05,140603,0,NA,0,000,37.8685,-88.0515,NA,NA,7,8.53125,3.60625,NA,NA,NA
469,3,0.660714,19.875,7,45.375,38.8036,44.125,35.1607,5,4.35714,21,14,sseo05,140603,0,NA,0,000,34.0422,-88.2919,NA,NA,13,4.78125,1.84821,NA,NA,NA
470,5.0625,1.38839,30.375,11.5,48.125,41.2619,47.375,37.503,7,5.47619,21,42,sseo05,140603,0,NA,0,000,31.1586,-88.3994,NA,NA,36,6.90625,2.56994,NA,NA,NA
471,27.9375,4.13839,6.75,0.25,50.375,42.0714,45.375,21.3304,9,5.89286,21,28,sseo05,140603,0,NA,0,000,38.0359,-88.5489,NA,NA,15,14.1562,3.31473,14.1562,10,33.3632
472,10.0625,1.00353,61.25,51,51,40.3814,50.5,38.7635,11,6.93846,21,390,sseo05,140603,0,NA,0,000,25.1047,-89.3156,NA,NA,372,5.03125,1.48077,NA,NA,NA
473,4.875,0.81875,25.625,1.375,45.625,39.5125,45.125,30.575,5,4.2,21,10,sseo05,140603,0,NA,0,000,34.7984,-88.9644,NA,NA,7,4.96875,2.19375,NA,NA,NA
474,4.375,1.43382,34.25,17.375,48.875,41.125,48.25,30.1985,7,5.88235,21,17,sseo05,140603,0,NA,0,000,29.5235,-89.0824,NA,NA,10,6.03125,2.76654,NA,NA,NA
475,30.5,3.64894,6.75,0.75,50.25,41.8723,47.25,21.4202,8,6.08511,21,47,sseo05,140603,0,NA,0,000,38.2096,-89.3541,NA,NA,24,14.9688,3.14561,11.4062,16,47.1842
476,8.9375,1.8629,28.875,2.375,49.5,40.9395,47.875,31.4758,7,5.12903,21,31,sseo05,140603,0,NA,0,000,31.0128,-89.234,NA,NA,20,9.09375,2.4748,NA,NA,NA
477,8.1875,1.66667,22.25,1.75,50.875,40.8611,50.5,32.7604,9,7.77778,21,36,sseo05,140603,0,NA,0,000,30.391,-90.0532,NA,NA,27,7.21875,2.06424,NA,NA,NA
478,4,0.363095,8.125,0,44.375,39.25,42,10.8274,9,6.33333,21,21,sseo05,140603,0,NA,0,000,36.2314,-90.8304,NA,NA,8,8.40625,1.54018,NA,NA,NA
479,10.625,1.50446,34.5,0.5,48.375,40.7143,47,30.6473,11,8.03571,21,28,sseo05,140603,0,NA,0,000,29.8693,-90.7162,NA,NA,16,6.84375,1.54911,NA,NA,NA
480,11.9375,2.68092,6.25,5.875,48.625,40.9605,44.875,25.9803,6,3.68421,21,19,sseo05,140603,0,NA,0,000,37.0125,-90.9711,NA,NA,11,12.1562,3.59375,NA,NA,NA
481,21.625,1.94496,18.375,0.75,48.25,40.5392,47.125,23.5354,11,6.10448,21,134,sseo05,140603,0,NA,0,000,38.0376,-91.5168,NA,NA,70,14.5938,2.92817,14.4062,20,47.6082
482,18.5625,3.7663,17.375,1,51.125,43.5,46.5,30.5978,8,6.13043,21,23,sseo05,140603,0,NA,0,000,30.0137,-91.1059,NA,NA,13,11.7812,4.53668,11.7812,8,18.1068
483,68.5625,4.42025,43.5,10.75,51,41.4686,50.375,24.365,13,8.85276,21,163,sseo05,140603,0,68.5625,0,000,37.2291,-91.8799,16.0162,5,87,18.7812,3.05234,16.7812,12,27.7542
484,1.6875,0.203125,30.875,0.625,50.625,42.6042,50.375,30.1562,4,3.75,21,12,sseo05,140603,0,NA,0,000,30.2325,-91.3178,NA,NA,6,8.21875,2.28125,NA,NA,NA
485,8.375,1.69932,11.125,3.75,51.125,41.8497,47.125,26.3463,8,5.25676,21,74,sseo05,140603,0,NA,0,000,36.6363,-91.9645,NA,NA,35,12.8438,4.14696,12.8438,15,32.2313
486,2.875,0.613636,18.125,0.625,49.375,42.7727,48.125,27.9545,4,3.36364,21,11,sseo05,140603,0,NA,0,000,30.2925,-91.672,NA,NA,8,9.34375,3.8608,NA,NA,NA
487,4,1.27891,25.125,8.125,50.375,41.1266,48.875,32.3563,8,6.2125,21,80,sseo05,140603,0,NA,0,000,29.8288,-91.9747,NA,NA,61,7.03125,2.84219,NA,NA,NA
488,19.125,5.79688,3,0,46,41.2188,41.5,30.2969,7,6.25,21,8,sseo05,140603,0,NA,0,000,37.7076,-92.3951,NA,NA,5,7.96875,4.32031,NA,NA,NA
489,16.1875,1.38345,16.125,9.125,47.875,39.9831,45.875,30.272,6,3.93243,21,74,sseo05,140603,0,NA,0,000,36.8166,-92.6387,NA,NA,50,8.59375,2.47889,NA,NA,NA
490,17.6875,4.19091,28.625,12.75,49,41.0818,47.75,26.0182,14,11.7636,21,55,sseo05,140603,0,NA,0,000,26.3951,-92.5255,NA,NA,36,5.15625,2.71534,NA,NA,NA
491,26.375,3.54167,8,7.25,45.625,41.4083,45,32.4,6,4.26667,21,15,sseo05,140603,0,NA,0,000,37.3238,-92.973,NA,NA,11,6.34375,3.44792,NA,NA,NA
492,4.5625,0.953125,29.25,1,50.5,43.5804,49.75,26.2366,4,2.71429,21,28,sseo05,140603,0,NA,0,000,30.8213,-92.6991,NA,NA,16,9.09375,3.22098,NA,NA,NA
493,8.5,2.77917,6,0.125,46,42.4167,43.125,23.8417,5,3.66667,21,15,sseo05,140603,0,NA,0,000,37.4921,-93.5418,NA,NA,9,7.65625,4.24375,NA,NA,NA
494,4.25,0.327767,4.25,10.875,46,38.3769,43.375,24.9656,8,4.60305,21,131,sseo05,140603,0,NA,0,000,44.1178,-98.643,NA,NA,51,4.84375,2.51264,NA,NA,NA
495,0.6875,0.15407,5.5,2.25,44.375,38.2965,39.75,30.3953,6,4.88372,21,43,sseo05,140603,0,NA,0,000,44.6743,-99.6028,NA,NA,27,3.84375,2.54288,NA,NA,NA
496,94.5,9.44073,3.125,0.25,49.375,41.2489,45.25,10.6972,14,10.4914,21,116,sseo05,140603,0,107.438,0,000,41.193,-100.113,33.936,14,22,20.7812,4.5819,18.1562,22,46.4754
497,7.125,0.69375,14.125,0,46,39.9938,45.625,28.9125,6,5.25,21,20,sseo05,140603,0,NA,0,000,26.029,-98.1023,NA,NA,13,6.28125,1.39062,NA,NA,NA
498,14.9375,0.95777,30.5,0.125,47.875,40.7736,47.75,28.2095,8,5.45946,21,37,sseo05,140603,0,NA,0,000,26.3655,-98.3741,NA,NA,22,11.6562,1.86909,12.9062,9,19.0636
499,4.8125,0.579741,19.5,8.375,46.5,39.1509,46,34.4991,9,6.03448,21,290,sseo05,140603,0,NA,0,000,45.7609,-103.164,NA,NA,232,4.90625,2.10065,NA,NA,NA
500,8.625,0.773707,21.625,0.875,48.875,41.5129,47.125,31.2069,10,6.96552,21,29,sseo05,140603,0,NA,0,000,24.4358,-99.1724,NA,NA,18,7.21875,2.47737,NA,NA,NA
501,19.5625,5.45625,0,0,47.625,41.525,-19.75,-19.975,14,11.8,21,10,sseo05,140603,0,NA,0,000,38.2828,-101.516,NA,NA,0,15.0938,9.91875,15.0938,12,29.6712
502,22.625,4.09539,1,0,46.25,39.2895,36.75,6.34868,7,5.60526,21,38,sseo05,140603,0,NA,0,000,41.6026,-103.53,NA,NA,9,9.46875,3.56908,NA,NA,NA
503,17.5,1.90392,37.75,6.625,48.5,40.2799,47.5,33.2164,14,11.791,21,67,sseo05,140603,0,NA,0,000,45.3431,-105.054,NA,NA,43,11.7188,1.92771,12.4688,14,43.4428
504,20.375,3.68199,0,0,46,39.8934,21.875,-11.4338,11,5.94118,21,34,sseo05,140603,0,NA,0,000,42.2068,-104.396,NA,NA,0,13.8438,3.88419,13.8438,8,28.2946
505,18.3125,8.63393,2.5,0.5,48.5,41.8214,37.625,26.3839,13,11.8571,21,14,sseo05,140603,0,NA,0,000,45.0354,-105.079,NA,NA,6,12.2188,5.14732,12.2188,7,22.6861
506,20.5,1.56042,1.75,0.125,49.875,39.5979,43.125,1.33542,13,9.45,21,60,sseo05,140603,0,NA,0,000,44.5108,-105.086,NA,NA,7,15.7812,1.94062,15.7812,5,15.304
507,2.875,0.71875,17.625,4.5,47.375,40.625,46.25,39.2875,9,6.8,22,10,sseo05,140603,0,NA,0,000,22.9172,-72.3476,NA,NA,10,4.78125,2.26875,NA,NA,NA
508,25.25,2.08272,27.625,20.75,51.375,40.4508,50.5,37.1876,13,6.0861,22,813,sseo05,140603,0,NA,0,000,49.5419,-72.0083,NA,NA,720,7.09375,1.92701,NA,NA,NA
509,4,1.42045,8.875,17.625,45.875,40.2244,45.25,34.6136,7,6.15909,22,44,sseo05,140603,0,NA,0,000,47.3287,-71.5863,NA,NA,38,2.78125,1.54545,NA,NA,NA
510,24,2.39534,29.5,38,51.5,40.0839,50.875,35.0175,14,7.91761,22,971,sseo05,140603,0,NA,0,000,46.5986,-73.1775,NA,NA,806,5.34375,2.05629,NA,NA,NA
511,5.0625,1.05339,7.5,1,49,39.8125,48.375,35.487,11,8.0625,22,48,sseo05,140603,0,NA,0,000,42.8911,-73.3676,NA,NA,43,5.40625,2.75391,NA,NA,NA
512,10.4375,2.16331,17,15.5,49.875,39.9073,47.75,34.2363,12,8.06452,22,155,sseo05,140603,0,NA,0,000,43.8719,-73.6255,NA,NA,124,7.21875,3.1252,NA,NA,NA
513,12.25,1.27944,33.875,17,51.375,40.4659,51,36.3471,10,6.83471,22,121,sseo05,140603,0,NA,0,000,41.1493,-74.1466,NA,NA,103,9.34375,2.72185,NA,NA,NA
514,20.0625,1.41506,31.125,51.5,53.875,39.8898,53.625,35.528,11,6.625,22,312,sseo05,140603,0,NA,0,000,42.6467,-74.3584,NA,NA,263,9.53125,2.56571,NA,NA,NA
515,4.625,1.35484,11.125,6.25,45.625,38.504,41.75,27.75,9,6.67742,22,31,sseo05,140603,0,NA,0,000,40.3839,-74.5402,NA,NA,17,4.15625,2.21069,NA,NA,NA
516,25.0625,3.58373,59.5,3,53.375,43.6533,53,27.1863,6,4.41509,22,53,sseo05,140603,0,NA,0,000,40.3523,-75.7476,NA,NA,31,11.5938,3.32134,11.5938,21,40.3278
517,2.75,1.05147,5.5,0.875,44.625,39.3824,44,36.8235,7,5.47059,22,17,sseo05,140603,0,NA,0,000,37.7726,-76.2698,NA,NA,17,2.96875,1.81801,NA,NA,NA
518,7.25,1.18841,29.875,15,50.625,42.2572,48.875,34.712,10,8.55072,22,69,sseo05,140603,0,NA,0,000,39.4367,-76.5248,NA,NA,54,6.21875,2.90353,NA,NA,NA
519,10.25,1.93934,62.25,21,53.875,41.9853,53.625,38.6857,9,6.30882,22,68,sseo05,140603,0,NA,0,000,38.0874,-76.8228,NA,NA,58,8.28125,2.77022,NA,NA,NA
520,2,0.495536,12.875,5.375,47.5,38.5238,46.625,35.2768,6,4.47619,22,42,sseo05,140603,0,NA,0,000,50.3014,-74.3651,NA,NA,34,2.71875,1.09375,NA,NA,NA
521,17.1875,3.51648,21.5,1.875,51.5,41.6784,50.375,35.0432,10,7.30909,22,110,sseo05,140603,0,NA,0,000,48.4806,-75.4019,NA,NA,91,5.34375,2.53466,NA,NA,NA
522,50.0625,2.0131,68.5,1.625,56.625,42.1048,56.375,40.1421,12,7.83871,22,124,sseo05,140603,0,NA,0,000,37.1185,-77.8132,NA,NA,117,12.4062,1.83014,12.8438,28,50.2091
523,5.375,0.604651,14,0,51.875,43.0959,50.25,24.5233,13,8.55814,22,43,sseo05,140603,0,NA,0,000,43.0742,-77.1231,NA,NA,24,9.15625,2.4266,13.9062,27,75.9663
524,7.6875,0.598404,41.875,1.75,49.75,40.5585,49.125,36.6489,11,8.31915,22,141,sseo05,140603,0,NA,0,000,36.2831,-78.6227,NA,NA,121,5.21875,1.37566,NA,NA,NA
525,6.125,1.69257,11.375,7.375,45.75,38.7635,45,33.3851,7,5,22,37,sseo05,140603,0,NA,0,000,47.4137,-76.4469,NA,NA,28,3.15625,1.56672,NA,NA,NA
526,16.3125,2.60145,22.375,13.75,52.25,41.4221,51.625,33.7844,13,10.4058,22,69,sseo05,140603,0,NA,0,000,46.7518,-76.8405,NA,NA,49,4.78125,1.60643,NA,NA,NA
527,8.8125,1.70221,22.5,7.5,45.875,39.6691,45.25,36.1176,6,4.76471,22,34,sseo05,140603,0,NA,0,000,50.7119,-75.9707,NA,NA,29,4.03125,1.58088,NA,NA,NA
528,6.9375,2.0696,13,0.25,48.375,40.0142,47.375,31.9119,9,7.77273,22,44,sseo05,140603,0,NA,0,000,45.4983,-77.2093,NA,NA,29,2.90625,1.56392,NA,NA,NA
529,1.125,0.308824,9.5,7.875,47.5,40.3456,46.75,34.3382,11,9.58823,22,17,sseo05,140603,0,NA,0,000,46.7604,-77.3077,NA,NA,13,2.65625,1.57904,NA,NA,NA
530,12.1875,2.09375,59.375,12.5,52.5,42.2632,52.125,37.8125,11,7.94737,22,38,sseo05,140603,0,NA,0,000,25.0782,-80.4094,NA,NA,29,4.59375,1.87664,NA,NA,NA
531,3.625,0.789773,6,0,49,41.3636,48.25,29.5114,9,8.18182,22,11,sseo05,140603,0,NA,0,000,42.1887,-78.216,NA,NA,8,4.59375,2.75852,NA,NA,NA
532,10.5,1.99047,47.125,18.625,50.125,40.5445,49.5,35.4873,11,7.9661,22,59,sseo05,140603,0,NA,0,000,24.1773,-80.857,NA,NA,45,4.78125,1.97405,NA,NA,NA
533,4.6875,1.03125,8,0,46.125,40.5521,45.5,37.25,7,5.83333,22,12,sseo05,140603,0,NA,0,000,50.3828,-76.9674,NA,NA,11,3.90625,2.03646,NA,NA,NA
534,6.625,1.29167,3.125,0,47.5,40.2833,44.875,30.0917,7,6.73333,22,15,sseo05,140603,0,NA,0,000,49.5641,-77.3689,NA,NA,10,5.46875,2.41875,NA,NA,NA
535,28.9375,2.93347,11.25,15,50.75,42.1855,48.625,28.0524,14,11.129,22,62,sseo05,140603,0,NA,0,000,41.7987,-79.1484,NA,NA,35,8.34375,3.34677,NA,NA,NA
536,0.375,0.0625,16.375,0,46.5,39.525,46,36.115,10,9.04,22,25,sseo05,140603,0,NA,0,000,50.409,-77.723,NA,NA,22,1.59375,0.65375,NA,NA,NA
537,16.1875,1.56532,91,87.625,52.625,42.8041,52.375,41.0907,11,5.82883,22,222,sseo05,140603,0,NA,0,000,25.555,-81.6072,NA,NA,212,7.96875,2.12218,NA,NA,NA
538,24.3125,4.36957,7,0,52.5,43.587,49.5,25.2174,9,7.13043,22,23,sseo05,140603,0,NA,0,000,41.4584,-79.4391,NA,NA,12,10.4062,2.70788,12.4062,14,41.2289
539,9.1875,2.92614,1.75,0,48.375,40.3523,40.5,23.9545,10,8.81818,22,11,sseo05,140603,0,NA,0,000,48.422,-78.5029,NA,NA,6,8.71875,5.12784,NA,NA,NA
540,83.1875,14.6398,28.625,4.625,53.375,43.4583,53,36.0221,14,10.2121,22,198,sseo05,140603,0,87.0625,0,000,50.7261,-78.706,79.1844,48,153,11.9688,4.25758,12.0312,52,81.7559
541,7,0.615625,6.125,0,48.375,41.1,48.25,28.8125,10,8.15,22,20,sseo05,140603,0,NA,0,000,41.2276,-80.0896,NA,NA,10,4.84375,1.14375,NA,NA,NA
542,11.1875,2.56528,17.375,11.75,45.5,39.2278,42.625,29.8556,12,8.02222,22,45,sseo05,140603,0,NA,0,000,50.0341,-79.1295,NA,NA,27,6.03125,2.71875,NA,NA,NA
543,8.25,1.52875,14.25,0.375,51.25,42.17,48.25,24.4775,9,7.92,22,50,sseo05,140603,0,NA,0,000,49.3255,-79.1973,NA,NA,27,6.40625,2.80375,NA,NA,NA
544,14.5625,2.37066,18.375,0.125,51.75,40.8229,51.125,31.7535,14,10.875,22,72,sseo05,140603,0,NA,0,000,48.2215,-79.516,NA,NA,48,6.84375,2.72049,NA,NA,NA
545,6.5625,1.77712,32.625,27,50.875,39.9222,50.625,38.5967,9,7.20755,22,53,sseo05,140603,0,NA,0,000,24.2139,-82.1644,NA,NA,52,4.34375,1.77889,NA,NA,NA
546,0.9375,0.245833,13,0.125,45.75,38.6167,45.375,36.2792,9,7.5,22,30,sseo05,140603,0,NA,0,000,34.9706,-81.0677,NA,NA,27,2.40625,1.20208,NA,NA,NA
547,12,1.94926,49.125,23.125,50.625,41.2879,49.625,33.1873,11,8.08014,22,287,sseo05,140603,0,NA,0,000,34.7285,-82.1677,NA,NA,232,7.28125,2.5208,NA,NA,NA
548,7,1.43359,29.625,22.5,46.375,39.2484,45.375,35.3359,7,5.0125,22,80,sseo05,140603,0,NA,0,000,50.316,-80.1081,NA,NA,68,4.09375,1.56172,NA,NA,NA
549,5.125,1.62723,10.875,35.875,46.125,40.3304,43.375,32.8616,8,6.64286,22,28,sseo05,140603,0,NA,0,000,49.5108,-80.2437,NA,NA,18,3.03125,1.54018,NA,NA,NA
550,5.5,2.48611,10.375,2.625,46.875,39.3368,44.875,34.7396,9,8.27778,22,36,sseo05,140603,0,NA,0,000,49.0376,-80.7223,NA,NA,30,4.34375,2.72222,NA,NA,NA
551,3.9375,1.33681,9.875,0.375,45.25,39.0069,43.375,34.8958,6,5.44444,22,18,sseo05,140603,0,NA,0,000,49.8813,-80.8568,NA,NA,16,2.40625,1.16667,NA,NA,NA
552,29.0625,3.45101,21.5,0.125,52.625,43.8581,52,34.7128,6,5.08108,22,37,sseo05,140603,0,NA,0,000,39.2497,-82.5236,NA,NA,25,7.78125,2.27787,NA,NA,NA
553,20.3125,2.75089,51.75,0.125,49.875,42.0054,49.25,36.6161,10,5.31429,22,70,sseo05,140603,0,NA,0,000,37.2994,-82.9466,NA,NA,58,7.65625,1.61071,12.5938,9,20.0549
554,1.125,0.445833,13.75,2.875,46.5,39.5417,46.125,38.5167,4,3.33333,22,15,sseo05,140603,0,NA,0,000,32.9509,-83.2195,NA,NA,15,3.03125,1.75625,NA,NA,NA
555,3.6875,1.19886,12,2,50.625,41.608,47,34.7727,8,6.45455,22,22,sseo05,140603,0,NA,0,000,34.6384,-83.324,NA,NA,17,5.53125,2.76705,NA,NA,NA
556,3.875,0.782609,12.875,3.625,47.125,38.2228,41.125,18.8261,9,7.21739,22,23,sseo05,140603,0,NA,0,000,34.836,-83.6019,NA,NA,8,7.21875,2.82473,NA,NA,NA
557,6.375,1.05865,35,48.625,46.125,38.7788,45.75,37.5923,14,10.2923,22,65,sseo05,140603,0,NA,0,000,24.2726,-84.4264,NA,NA,63,2.03125,0.887019,NA,NA,NA
558,14.3125,1.31469,48.75,22.375,49.25,40.1776,48.625,32.6711,11,7.57895,22,57,sseo05,140603,0,NA,0,000,38.0194,-83.8992,NA,NA,39,8.15625,2.26042,15.5938,10,27.4533
559,11.9375,2.47794,7,0,48.875,43.6618,46.75,28.3456,5,3.70588,22,17,sseo05,140603,0,NA,0,000,38.943,-83.827,NA,NA,10,4.84375,2.03493,NA,NA,NA
560,15.1875,1.875,11.625,0.125,50.875,42.7879,47.875,24.2727,5,4.21212,22,33,sseo05,140603,0,NA,0,000,37.1507,-84.0012,NA,NA,17,9.34375,2.74148,11.4062,19,46.7729
561,5.3125,0.601562,18.5,0,45.25,38.849,44.25,27.6354,7,4.70833,22,24,sseo05,140603,0,NA,0,000,35.6275,-84.2915,NA,NA,12,2.15625,0.765625,NA,NA,NA
562,2.8125,0.442708,32.125,6.125,48.375,41.0312,47.875,36.125,2,1.16667,22,12,sseo05,140603,0,NA,0,000,32.1589,-84.3794,NA,NA,9,4.59375,1.88021,NA,NA,NA
563,5.0625,0.5875,18.5,4.875,48.375,40.0563,47.625,33.1031,9,7.975,22,40,sseo05,140603,0,NA,0,000,34.6186,-84.4327,NA,NA,27,6.78125,1.85156,NA,NA,NA
564,23.0625,2.8125,4.375,0,50.75,42.7434,44.125,24.2763,5,4.36842,22,19,sseo05,140603,0,NA,0,000,38.6622,-84.4982,NA,NA,10,9.40625,2.35362,NA,NA,NA
565,8.6875,0.654167,39.875,4.5,51.125,42.325,50.375,33.6042,5,3.86667,22,30,sseo05,140603,0,NA,0,000,34.5757,-84.9783,NA,NA,20,9.53125,2.38542,NA,NA,NA
566,10.9375,2.6994,9.375,0.5,51,42.9226,50.25,34.8452,5,4.42857,22,21,sseo05,140603,0,NA,0,000,38.8453,-84.8996,NA,NA,15,7.03125,2.64435,NA,NA,NA
567,4.1875,0.588542,20.125,0.25,48.375,40.8125,47.625,32.9271,3,2.83333,22,12,sseo05,140603,0,NA,0,000,34.6249,-85.4634,NA,NA,8,6.96875,2.35417,NA,NA,NA
568,2.5625,0.798611,23.25,1.625,48.25,41.125,47.875,33.1944,3,2,22,9,sseo05,140603,0,NA,0,000,31.972,-85.8868,NA,NA,7,4.15625,2.17708,NA,NA,NA
569,3.625,0.753676,43.625,6.625,48.625,41.5735,48,33.0735,5,4.17647,22,17,sseo05,140603,0,NA,0,000,30.7251,-86.0273,NA,NA,12,7.46875,2.43934,NA,NA,NA
570,12.6875,3.37188,4,0.125,50.5,43.25,41.125,26.8625,7,5.35,22,20,sseo05,140603,0,NA,0,000,38.5596,-85.785,NA,NA,10,11.2812,4.01875,NA,NA,NA
571,11.5625,1.08472,20,0.875,51.375,41.8417,50.875,23.4167,9,5.02222,22,45,sseo05,140603,0,NA,0,000,36.4138,-86.1016,NA,NA,24,14.1562,2.36597,14.1562,9,29.0784
572,3.375,0.526042,14.25,0.75,48.625,40.9479,46.625,30.375,5,3.75,22,12,sseo05,140603,0,NA,0,000,35.1924,-86.0648,NA,NA,8,6.03125,2.52604,NA,NA,NA
573,3.625,0.452206,17.125,0,49.25,40.125,48.75,30.125,6,4.70588,22,17,sseo05,140603,0,NA,0,000,34.4594,-86.0808,NA,NA,11,7.03125,2.11949,NA,NA,NA
574,12.4375,1.23868,48.125,54.5,49.875,39.8034,49.25,37.5462,11,8.86232,22,138,sseo05,140603,0,NA,0,000,27.7013,-86.9336,NA,NA,127,3.28125,1.35598,NA,NA,NA
575,16.3125,1.49627,46,35.25,51.25,41.7313,50.125,31.6269,6,3.14925,22,67,sseo05,140603,0,NA,0,000,31.8045,-86.6731,NA,NA,44,9.71875,2.42211,NA,NA,NA
576,11.3125,0.992958,61.625,61.25,50.375,40.9586,50,39.7766,12,7.44718,22,568,sseo05,140603,0,NA,0,000,24.9982,-88.7044,NA,NA,557,4.65625,1.46281,NA,NA,NA
577,6.9375,3.13194,2.125,0.875,45,39.7639,39.75,32.0833,4,3.66667,22,9,sseo05,140603,0,NA,0,000,38.7163,-86.3786,NA,NA,6,5.53125,3.40625,NA,NA,NA
578,42.4375,3.41878,34.25,4.5,54.75,43.0047,54.375,31.9833,14,8.53476,22,187,sseo05,140603,0,NA,0,000,38.3286,-86.9265,NA,NA,135,18.1562,3.95505,18.1562,24,53.64
579,5.8125,1.01471,10.25,0.125,46.75,40.8824,44.5,27.875,8,6.52941,22,17,sseo05,140603,0,NA,0,000,36.0989,-87.1364,NA,NA,11,8.34375,2.99816,NA,NA,NA
580,9.625,1.40461,19.125,6.125,48.375,41.9342,47.625,26.8224,6,4.21053,22,19,sseo05,140603,0,NA,0,000,35.8219,-87.4633,NA,NA,10,7.34375,2.80757,NA,NA,NA
581,4.625,0.585938,38.5,19.125,45.5,39.5938,44.875,29,5,3.75,22,16,sseo05,140603,0,NA,0,000,31.3387,-87.6584,NA,NA,9,5.59375,1.76953,NA,NA,NA
582,16.125,2.1533,18.875,12.875,50.375,42.1934,49.75,28.9057,8,5.11321,22,53,sseo05,140603,0,NA,0,000,37.7049,-87.7174,NA,NA,31,12.7188,3.19752,15.0938,9,32.1216
583,9.5,0.626389,9.75,4,48.125,38.3111,47.25,21.3528,11,8.82222,22,45,sseo05,140603,0,NA,0,000,37.8843,-88.2469,NA,NA,18,8.53125,1.38264,15.0938,9,32.1216
584,9.625,1.58417,41.75,30.375,49.625,40.5633,49.25,36.1833,6,4.22667,22,75,sseo05,140603,0,NA,0,000,31.2042,-88.4009,NA,NA,63,6.40625,2.37208,NA,NA,NA
585,8.125,1.51599,20.75,6.25,49,40.4128,48.25,35.2035,11,7.46512,22,43,sseo05,140603,0,NA,0,000,37.9558,-88.9396,NA,NA,34,5.78125,1.88735,13.0312,15,37.6568
586,22.3125,3.85294,2.625,0,50.875,41.9412,40.625,22.7353,11,5.41176,22,17,sseo05,140603,0,NA,0,000,37.6689,-89.0248,NA,NA,6,16.8438,4.24816,16.8438,8,21.4737
587,5.75,1.27632,51.5,12.125,46.5,40.5461,45.25,34.9211,5,4.78947,22,19,sseo05,140603,0,NA,0,000,31.0627,-89.3103,NA,NA,15,7.21875,2.12336,NA,NA,NA
588,25.4375,4.83631,3,0.375,50.25,41.6964,40.625,15.9762,8,4.47619,22,21,sseo05,140603,0,NA,0,000,37.6492,-89.5025,NA,NA,5,13.5938,4.26637,13.5938,7,19.6788
589,1.25,0.24375,30,4.5,45,39.6375,44.375,36.9375,3,2.3,22,10,sseo05,140603,0,NA,0,000,33.0574,-89.4088,NA,NA,9,3.21875,1.88125,NA,NA,NA
590,11.5625,2.06818,33.875,4.25,49.625,41.9375,48.375,31.7614,8,6.63636,22,44,sseo05,140603,0,NA,0,000,30.5767,-90.259,NA,NA,31,8.28125,2.6108,NA,NA,NA
